,sector,export_value,output,final_demand,exporting_firms_share,usd_per_ton,supply_data_currency,cutoff,sector_code,type
976,America_WTR,16.900034291690165,3085.1839806512444,846.8270896244193,0.005477804370072859,1000,USD,0,WTR,utility
977,Asia_WTR,244.01285651993405,370498.04615801474,122305.4261296514,0.0006586076743191902,1000,USD,0,WTR,utility
978,CHN_WTR,23.202310353451377,56742.19454687115,18597.84529293526,0.00040890752532113313,1000,USD,0,WTR,utility
979,Europe_WTR,172.6920412757552,282748.3205699759,63174.68155669228,0.0006107623943712039,1000,USD,0,WTR,utility
980,GEO_WTR,6.626851169091682,552.5998103623878,144.24640535645497,0.01199213435260841,1000,USD,0,WTR,utility
981,KAZ_WTR,1.156712182083186,1639.1586374552405,549.5736899326857,0.0007056743353888904,1000,USD,0,WTR,utility
982,KGZ_WTR,10.247212651814339,359.85941522391005,65.68975954013962,0.02847559968783467,1000,USD,0,WTR,utility
983,North America_WTR,247.5980741535415,259849.42407172476,73957.6001358502,0.0009528521182529094,1000,USD,0,WTR,utility
984,Oceania_WTR,38.058821424865776,37578.17023182661,11287.485561443556,0.0010127907024230808,1000,USD,0,WTR,utility
985,RUS_WTR,4566.297524464633,21471.047457151843,4549.187158545184,0.21267232227851252,1000,USD,0,WTR,utility
986,South America_WTR,30.027144720441456,69240.04196569552,31681.33458982332,0.0004336673385512705,1000,USD,0,WTR,utility
987,TJK_WTR,0.0981286712269299,49.56147572388167,9.491386039581675,0.0019799384460145457,1000,USD,0,WTR,utility
988,TKM_WTR,26.055898784284352,179.36976595912932,25.78693782828755,0.14526360473827776,1000,USD,0,WTR,utility
989,TUR_WTR,18.92298993237713,17489.38285605649,6545.277384890302,0.0010819701351454027,1000,USD,0,WTR,utility
990,UZB_WTR,1.2748968415656436,678.0550754072208,227.8479941002223,0.0018802260875342264,1000,USD,0,WTR,utility
991,IMP,0.0,187.3873964003214,0.0,1.0,1000,USD,0,IMP,service
