,sector,supply_data,cutoff,coverage
1825,GTM_Wood and Paper,USD,0,1
1826,"GTM_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1827,GTM_Metal Products,USD,0,1
1828,GTM_Electrical and Machinery,USD,0,1
1829,GTM_Transport Equipment,USD,0,1
1830,GTM_Other Manufacturing,USD,0,1
1831,GTM_Recycling,USD,0,1
1832,"GTM_Electricity, Gas and Water",USD,0,1
1833,GTM_Construction,USD,0,1
1834,GTM_Maintenance and Repair,USD,0,1
1835,GTM_Wholesale Trade,USD,0,1
1836,GTM_Retail Trade,USD,0,1
1837,GTM_Hotels and Restraurants,USD,0,1
1838,GTM_Transport,USD,0,1
1839,GTM_Post and Telecommunications,USD,0,1
1840,GTM_Finacial Intermediation and Business Activities,USD,0,1
1841,GTM_Public Administration,USD,0,1
1842,"GTM_Education, Health and Other Services",USD,0,1
1843,GTM_Private Households,USD,0,1
1844,GTM_Others,USD,0,1
1845,GTM_Re-export & Re-import,USD,0,1
1846,GIN_Agriculture,USD,0,1
1847,GIN_Fishing,USD,0,1
1848,GIN_Mining and Quarrying,USD,0,1
1849,GIN_Food & Beverages,USD,0,1
1850,GIN_Textiles and Wearing Apparel,USD,0,1
1851,GIN_Wood and Paper,USD,0,1
1852,"GIN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1853,GIN_Metal Products,USD,0,1
1854,GIN_Electrical and Machinery,USD,0,1
1855,GIN_Transport Equipment,USD,0,1
1856,GIN_Other Manufacturing,USD,0,1
1857,GIN_Recycling,USD,0,1
1858,"GIN_Electricity, Gas and Water",USD,0,1
1859,GIN_Construction,USD,0,1
1860,GIN_Maintenance and Repair,USD,0,1
1861,GIN_Wholesale Trade,USD,0,1
1862,GIN_Retail Trade,USD,0,1
1863,GIN_Hotels and Restraurants,USD,0,1
1864,GIN_Transport,USD,0,1
1865,GIN_Post and Telecommunications,USD,0,1
1866,GIN_Finacial Intermediation and Business Activities,USD,0,1
1867,GIN_Public Administration,USD,0,1
1868,"GIN_Education, Health and Other Services",USD,0,1
1869,GIN_Private Households,USD,0,1
1870,GIN_Others,USD,0,1
1871,GIN_Re-export & Re-import,USD,0,1
1872,GUY_Agriculture,USD,0,1
1873,GUY_Fishing,USD,0,1
1874,GUY_Mining and Quarrying,USD,0,1
1875,GUY_Food & Beverages,USD,0,1
1876,GUY_Textiles and Wearing Apparel,USD,0,1
1877,GUY_Wood and Paper,USD,0,1
1878,"GUY_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1879,GUY_Metal Products,USD,0,1
1880,GUY_Electrical and Machinery,USD,0,1
1881,GUY_Transport Equipment,USD,0,1
1882,GUY_Other Manufacturing,USD,0,1
1883,GUY_Recycling,USD,0,1
1884,"GUY_Electricity, Gas and Water",USD,0,1
1885,GUY_Construction,USD,0,1
1886,GUY_Maintenance and Repair,USD,0,1
1887,GUY_Wholesale Trade,USD,0,1
1888,GUY_Retail Trade,USD,0,1
1889,GUY_Hotels and Restraurants,USD,0,1
1890,GUY_Transport,USD,0,1
1891,GUY_Post and Telecommunications,USD,0,1
1892,GUY_Finacial Intermediation and Business Activities,USD,0,1
1893,GUY_Public Administration,USD,0,1
1894,"GUY_Education, Health and Other Services",USD,0,1
1895,GUY_Private Households,USD,0,1
1896,GUY_Others,USD,0,1
1897,GUY_Re-export & Re-import,USD,0,1
1898,HTI_Agriculture,USD,0,1
1899,HTI_Fishing,USD,0,1
1900,HTI_Mining and Quarrying,USD,0,1
1901,HTI_Food & Beverages,USD,0,1
1902,HTI_Textiles and Wearing Apparel,USD,0,1
1903,HTI_Wood and Paper,USD,0,1
1904,"HTI_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1905,HTI_Metal Products,USD,0,1
1906,HTI_Electrical and Machinery,USD,0,1
1907,HTI_Transport Equipment,USD,0,1
1908,HTI_Other Manufacturing,USD,0,1
1909,HTI_Recycling,USD,0,1
1910,"HTI_Electricity, Gas and Water",USD,0,1
1911,HTI_Construction,USD,0,1
1912,HTI_Maintenance and Repair,USD,0,1
1913,HTI_Wholesale Trade,USD,0,1
1914,HTI_Retail Trade,USD,0,1
1915,HTI_Hotels and Restraurants,USD,0,1
1916,HTI_Transport,USD,0,1
1917,HTI_Post and Telecommunications,USD,0,1
1918,HTI_Finacial Intermediation and Business Activities,USD,0,1
1919,HTI_Public Administration,USD,0,1
1920,"HTI_Education, Health and Other Services",USD,0,1
1921,HTI_Private Households,USD,0,1
1922,HTI_Others,USD,0,1
1923,HTI_Re-export & Re-import,USD,0,1
1924,HND_Agriculture,USD,0,1
1925,HND_Fishing,USD,0,1
1926,HND_Mining and Quarrying,USD,0,1
1927,HND_Food & Beverages,USD,0,1
1928,HND_Textiles and Wearing Apparel,USD,0,1
1929,HND_Wood and Paper,USD,0,1
1930,"HND_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1931,HND_Metal Products,USD,0,1
1932,HND_Electrical and Machinery,USD,0,1
1933,HND_Transport Equipment,USD,0,1
1934,HND_Other Manufacturing,USD,0,1
1935,HND_Recycling,USD,0,1
1936,"HND_Electricity, Gas and Water",USD,0,1
1937,HND_Construction,USD,0,1
1938,HND_Maintenance and Repair,USD,0,1
1939,HND_Wholesale Trade,USD,0,1
1940,HND_Retail Trade,USD,0,1
1941,HND_Hotels and Restraurants,USD,0,1
1942,HND_Transport,USD,0,1
1943,HND_Post and Telecommunications,USD,0,1
1944,HND_Finacial Intermediation and Business Activities,USD,0,1
1945,HND_Public Administration,USD,0,1
1946,"HND_Education, Health and Other Services",USD,0,1
1947,HND_Private Households,USD,0,1
1948,HND_Others,USD,0,1
1949,HND_Re-export & Re-import,USD,0,1
1950,HKG_Agriculture,USD,0,1
1951,HKG_Fishing,USD,0,1
1952,HKG_Mining and Quarrying,USD,0,1
1953,HKG_Food & Beverages,USD,0,1
1954,HKG_Textiles and Wearing Apparel,USD,0,1
1955,HKG_Wood and Paper,USD,0,1
1956,"HKG_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1957,HKG_Metal Products,USD,0,1
1958,HKG_Electrical and Machinery,USD,0,1
1959,HKG_Transport Equipment,USD,0,1
1960,HKG_Other Manufacturing,USD,0,1
1961,HKG_Recycling,USD,0,1
1962,"HKG_Electricity, Gas and Water",USD,0,1
1963,HKG_Construction,USD,0,1
1964,HKG_Maintenance and Repair,USD,0,1
1965,HKG_Wholesale Trade,USD,0,1
1966,HKG_Retail Trade,USD,0,1
1967,HKG_Hotels and Restraurants,USD,0,1
1968,HKG_Transport,USD,0,1
1969,HKG_Post and Telecommunications,USD,0,1
1970,HKG_Finacial Intermediation and Business Activities,USD,0,1
1971,HKG_Public Administration,USD,0,1
1972,"HKG_Education, Health and Other Services",USD,0,1
1973,HKG_Private Households,USD,0,1
1974,HKG_Others,USD,0,1
1975,HKG_Re-export & Re-import,USD,0,1
1976,HUN_Agriculture,USD,0,1
1977,HUN_Fishing,USD,0,1
1978,HUN_Mining and Quarrying,USD,0,1
1979,HUN_Food & Beverages,USD,0,1
1980,HUN_Textiles and Wearing Apparel,USD,0,1
1981,HUN_Wood and Paper,USD,0,1
1982,"HUN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1983,HUN_Metal Products,USD,0,1
1984,HUN_Electrical and Machinery,USD,0,1
1985,HUN_Transport Equipment,USD,0,1
1986,HUN_Other Manufacturing,USD,0,1
1987,HUN_Recycling,USD,0,1
1988,"HUN_Electricity, Gas and Water",USD,0,1
1989,HUN_Construction,USD,0,1
1990,HUN_Maintenance and Repair,USD,0,1
1991,HUN_Wholesale Trade,USD,0,1
1992,HUN_Retail Trade,USD,0,1
1993,HUN_Hotels and Restraurants,USD,0,1
1994,HUN_Transport,USD,0,1
1995,HUN_Post and Telecommunications,USD,0,1
1996,HUN_Finacial Intermediation and Business Activities,USD,0,1
1997,HUN_Public Administration,USD,0,1
1998,"HUN_Education, Health and Other Services",USD,0,1
1999,HUN_Private Households,USD,0,1
2000,HUN_Others,USD,0,1
2001,HUN_Re-export & Re-import,USD,0,1
2002,ISL_Agriculture,USD,0,1
2003,ISL_Fishing,USD,0,1
2004,ISL_Mining and Quarrying,USD,0,1
2005,ISL_Food & Beverages,USD,0,1
2006,ISL_Textiles and Wearing Apparel,USD,0,1
2007,ISL_Wood and Paper,USD,0,1
2008,"ISL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2009,ISL_Metal Products,USD,0,1
2010,ISL_Electrical and Machinery,USD,0,1
2011,ISL_Transport Equipment,USD,0,1
2012,ISL_Other Manufacturing,USD,0,1
2013,ISL_Recycling,USD,0,1
2014,"ISL_Electricity, Gas and Water",USD,0,1
2015,ISL_Construction,USD,0,1
2016,ISL_Maintenance and Repair,USD,0,1
2017,ISL_Wholesale Trade,USD,0,1
2018,ISL_Retail Trade,USD,0,1
2019,ISL_Hotels and Restraurants,USD,0,1
2020,ISL_Transport,USD,0,1
2021,ISL_Post and Telecommunications,USD,0,1
2022,ISL_Finacial Intermediation and Business Activities,USD,0,1
2023,ISL_Public Administration,USD,0,1
2024,"ISL_Education, Health and Other Services",USD,0,1
2025,ISL_Private Households,USD,0,1
2026,ISL_Others,USD,0,1
2027,ISL_Re-export & Re-import,USD,0,1
2028,IND_Agriculture,USD,0,1
2029,IND_Fishing,USD,0,1
2030,IND_Mining and Quarrying,USD,0,1
2031,IND_Food & Beverages,USD,0,1
2032,IND_Textiles and Wearing Apparel,USD,0,1
2033,IND_Wood and Paper,USD,0,1
2034,"IND_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2035,IND_Metal Products,USD,0,1
2036,IND_Electrical and Machinery,USD,0,1
2037,IND_Transport Equipment,USD,0,1
2038,IND_Other Manufacturing,USD,0,1
2039,IND_Recycling,USD,0,1
2040,"IND_Electricity, Gas and Water",USD,0,1
2041,IND_Construction,USD,0,1
2042,IND_Maintenance and Repair,USD,0,1
2043,IND_Wholesale Trade,USD,0,1
2044,IND_Retail Trade,USD,0,1
2045,IND_Hotels and Restraurants,USD,0,1
2046,IND_Transport,USD,0,1
2047,IND_Post and Telecommunications,USD,0,1
2048,IND_Finacial Intermediation and Business Activities,USD,0,1
2049,IND_Public Administration,USD,0,1
2050,"IND_Education, Health and Other Services",USD,0,1
2051,IND_Private Households,USD,0,1
2052,IND_Others,USD,0,1
2053,IND_Re-export & Re-import,USD,0,1
2054,IDN_Agriculture,USD,0,1
2055,IDN_Fishing,USD,0,1
2056,IDN_Mining and Quarrying,USD,0,1
2057,IDN_Food & Beverages,USD,0,1
2058,IDN_Textiles and Wearing Apparel,USD,0,1
2059,IDN_Wood and Paper,USD,0,1
2060,"IDN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2061,IDN_Metal Products,USD,0,1
2062,IDN_Electrical and Machinery,USD,0,1
2063,IDN_Transport Equipment,USD,0,1
2064,IDN_Other Manufacturing,USD,0,1
2065,IDN_Recycling,USD,0,1
2066,"IDN_Electricity, Gas and Water",USD,0,1
2067,IDN_Construction,USD,0,1
2068,IDN_Maintenance and Repair,USD,0,1
2069,IDN_Wholesale Trade,USD,0,1
2070,IDN_Retail Trade,USD,0,1
2071,IDN_Hotels and Restraurants,USD,0,1
2072,IDN_Transport,USD,0,1
2073,IDN_Post and Telecommunications,USD,0,1
2074,IDN_Finacial Intermediation and Business Activities,USD,0,1
2075,IDN_Public Administration,USD,0,1
2076,"IDN_Education, Health and Other Services",USD,0,1
2077,IDN_Private Households,USD,0,1
2078,IDN_Others,USD,0,1
2079,IDN_Re-export & Re-import,USD,0,1
2080,IRN_Agriculture,USD,0,1
2081,IRN_Fishing,USD,0,1
2082,IRN_Mining and Quarrying,USD,0,1
2083,IRN_Food & Beverages,USD,0,1
2084,IRN_Textiles and Wearing Apparel,USD,0,1
2085,IRN_Wood and Paper,USD,0,1
2086,"IRN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2087,IRN_Metal Products,USD,0,1
2088,IRN_Electrical and Machinery,USD,0,1
2089,IRN_Transport Equipment,USD,0,1
2090,IRN_Other Manufacturing,USD,0,1
2091,IRN_Recycling,USD,0,1
2092,"IRN_Electricity, Gas and Water",USD,0,1
2093,IRN_Construction,USD,0,1
2094,IRN_Maintenance and Repair,USD,0,1
2095,IRN_Wholesale Trade,USD,0,1
2096,IRN_Retail Trade,USD,0,1
2097,IRN_Hotels and Restraurants,USD,0,1
2098,IRN_Transport,USD,0,1
2099,IRN_Post and Telecommunications,USD,0,1
2100,IRN_Finacial Intermediation and Business Activities,USD,0,1
2101,IRN_Public Administration,USD,0,1
2102,"IRN_Education, Health and Other Services",USD,0,1
2103,IRN_Private Households,USD,0,1
2104,IRN_Others,USD,0,1
2105,IRN_Re-export & Re-import,USD,0,1
2106,IRQ_Agriculture,USD,0,1
2107,IRQ_Fishing,USD,0,1
2108,IRQ_Mining and Quarrying,USD,0,1
2109,IRQ_Food & Beverages,USD,0,1
2110,IRQ_Textiles and Wearing Apparel,USD,0,1
2111,IRQ_Wood and Paper,USD,0,1
2112,"IRQ_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2113,IRQ_Metal Products,USD,0,1
2114,IRQ_Electrical and Machinery,USD,0,1
2115,IRQ_Transport Equipment,USD,0,1
2116,IRQ_Other Manufacturing,USD,0,1
2117,IRQ_Recycling,USD,0,1
2118,"IRQ_Electricity, Gas and Water",USD,0,1
2119,IRQ_Construction,USD,0,1
2120,IRQ_Maintenance and Repair,USD,0,1
2121,IRQ_Wholesale Trade,USD,0,1
2122,IRQ_Retail Trade,USD,0,1
2123,IRQ_Hotels and Restraurants,USD,0,1
2124,IRQ_Transport,USD,0,1
2125,IRQ_Post and Telecommunications,USD,0,1
2126,IRQ_Finacial Intermediation and Business Activities,USD,0,1
2127,IRQ_Public Administration,USD,0,1
2128,"IRQ_Education, Health and Other Services",USD,0,1
2129,IRQ_Private Households,USD,0,1
2130,IRQ_Others,USD,0,1
2131,IRQ_Re-export & Re-import,USD,0,1
2132,IRL_Agriculture,USD,0,1
2133,IRL_Fishing,USD,0,1
2134,IRL_Mining and Quarrying,USD,0,1
2135,IRL_Food & Beverages,USD,0,1
2136,IRL_Textiles and Wearing Apparel,USD,0,1
2137,IRL_Wood and Paper,USD,0,1
2138,"IRL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2139,IRL_Metal Products,USD,0,1
2140,IRL_Electrical and Machinery,USD,0,1
2141,IRL_Transport Equipment,USD,0,1
2142,IRL_Other Manufacturing,USD,0,1
2143,IRL_Recycling,USD,0,1
2144,"IRL_Electricity, Gas and Water",USD,0,1
2145,IRL_Construction,USD,0,1
2146,IRL_Maintenance and Repair,USD,0,1
2147,IRL_Wholesale Trade,USD,0,1
2148,IRL_Retail Trade,USD,0,1
2149,IRL_Hotels and Restraurants,USD,0,1
2150,IRL_Transport,USD,0,1
2151,IRL_Post and Telecommunications,USD,0,1
2152,IRL_Finacial Intermediation and Business Activities,USD,0,1
2153,IRL_Public Administration,USD,0,1
2154,"IRL_Education, Health and Other Services",USD,0,1
2155,IRL_Private Households,USD,0,1
2156,IRL_Others,USD,0,1
2157,IRL_Re-export & Re-import,USD,0,1
2158,ISR_Agriculture,USD,0,1
2159,ISR_Fishing,USD,0,1
2160,ISR_Mining and Quarrying,USD,0,1
2161,ISR_Food & Beverages,USD,0,1
2162,ISR_Textiles and Wearing Apparel,USD,0,1
2163,ISR_Wood and Paper,USD,0,1
2164,"ISR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2165,ISR_Metal Products,USD,0,1
2166,ISR_Electrical and Machinery,USD,0,1
2167,ISR_Transport Equipment,USD,0,1
2168,ISR_Other Manufacturing,USD,0,1
2169,ISR_Recycling,USD,0,1
2170,"ISR_Electricity, Gas and Water",USD,0,1
2171,ISR_Construction,USD,0,1
2172,ISR_Maintenance and Repair,USD,0,1
2173,ISR_Wholesale Trade,USD,0,1
2174,ISR_Retail Trade,USD,0,1
2175,ISR_Hotels and Restraurants,USD,0,1
2176,ISR_Transport,USD,0,1
2177,ISR_Post and Telecommunications,USD,0,1
2178,ISR_Finacial Intermediation and Business Activities,USD,0,1
2179,ISR_Public Administration,USD,0,1
2180,"ISR_Education, Health and Other Services",USD,0,1
2181,ISR_Private Households,USD,0,1
2182,ISR_Others,USD,0,1
2183,ISR_Re-export & Re-import,USD,0,1
2184,ITA_Agriculture,USD,0,1
2185,ITA_Fishing,USD,0,1
2186,ITA_Mining and Quarrying,USD,0,1
2187,ITA_Food & Beverages,USD,0,1
2188,ITA_Textiles and Wearing Apparel,USD,0,1
2189,ITA_Wood and Paper,USD,0,1
2190,"ITA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2191,ITA_Metal Products,USD,0,1
2192,ITA_Electrical and Machinery,USD,0,1
2193,ITA_Transport Equipment,USD,0,1
2194,ITA_Other Manufacturing,USD,0,1
2195,ITA_Recycling,USD,0,1
2196,"ITA_Electricity, Gas and Water",USD,0,1
2197,ITA_Construction,USD,0,1
2198,ITA_Maintenance and Repair,USD,0,1
2199,ITA_Wholesale Trade,USD,0,1
2200,ITA_Retail Trade,USD,0,1
2201,ITA_Hotels and Restraurants,USD,0,1
2202,ITA_Transport,USD,0,1
2203,ITA_Post and Telecommunications,USD,0,1
2204,ITA_Finacial Intermediation and Business Activities,USD,0,1
2205,ITA_Public Administration,USD,0,1
2206,"ITA_Education, Health and Other Services",USD,0,1
2207,ITA_Private Households,USD,0,1
2208,ITA_Others,USD,0,1
2209,ITA_Re-export & Re-import,USD,0,1
2210,JAM_Agriculture,USD,0,1
2211,JAM_Fishing,USD,0,1
2212,JAM_Mining and Quarrying,USD,0,1
2213,JAM_Food & Beverages,USD,0,1
2214,JAM_Textiles and Wearing Apparel,USD,0,1
2215,JAM_Wood and Paper,USD,0,1
2216,"JAM_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2217,JAM_Metal Products,USD,0,1
2218,JAM_Electrical and Machinery,USD,0,1
2219,JAM_Transport Equipment,USD,0,1
2220,JAM_Other Manufacturing,USD,0,1
2221,JAM_Recycling,USD,0,1
2222,"JAM_Electricity, Gas and Water",USD,0,1
2223,JAM_Construction,USD,0,1
2224,JAM_Maintenance and Repair,USD,0,1
2225,JAM_Wholesale Trade,USD,0,1
2226,JAM_Retail Trade,USD,0,1
2227,JAM_Hotels and Restraurants,USD,0,1
2228,JAM_Transport,USD,0,1
2229,JAM_Post and Telecommunications,USD,0,1
2230,JAM_Finacial Intermediation and Business Activities,USD,0,1
2231,JAM_Public Administration,USD,0,1
2232,"JAM_Education, Health and Other Services",USD,0,1
2233,JAM_Private Households,USD,0,1
2234,JAM_Others,USD,0,1
2235,JAM_Re-export & Re-import,USD,0,1
2236,JPN_Agriculture,USD,0,1
2237,JPN_Fishing,USD,0,1
2238,JPN_Mining and Quarrying,USD,0,1
2239,JPN_Food & Beverages,USD,0,1
2240,JPN_Textiles and Wearing Apparel,USD,0,1
2241,JPN_Wood and Paper,USD,0,1
2242,"JPN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2243,JPN_Metal Products,USD,0,1
2244,JPN_Electrical and Machinery,USD,0,1
2245,JPN_Transport Equipment,USD,0,1
2246,JPN_Other Manufacturing,USD,0,1
2247,JPN_Recycling,USD,0,1
2248,"JPN_Electricity, Gas and Water",USD,0,1
2249,JPN_Construction,USD,0,1
2250,JPN_Maintenance and Repair,USD,0,1
2251,JPN_Wholesale Trade,USD,0,1
2252,JPN_Retail Trade,USD,0,1
2253,JPN_Hotels and Restraurants,USD,0,1
2254,JPN_Transport,USD,0,1
2255,JPN_Post and Telecommunications,USD,0,1
2256,JPN_Finacial Intermediation and Business Activities,USD,0,1
2257,JPN_Public Administration,USD,0,1
2258,"JPN_Education, Health and Other Services",USD,0,1
2259,JPN_Private Households,USD,0,1
2260,JPN_Others,USD,0,1
2261,JPN_Re-export & Re-import,USD,0,1
2262,JOR_Agriculture,USD,0,1
2263,JOR_Fishing,USD,0,1
2264,JOR_Mining and Quarrying,USD,0,1
2265,JOR_Food & Beverages,USD,0,1
2266,JOR_Textiles and Wearing Apparel,USD,0,1
2267,JOR_Wood and Paper,USD,0,1
2268,"JOR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2269,JOR_Metal Products,USD,0,1
2270,JOR_Electrical and Machinery,USD,0,1
2271,JOR_Transport Equipment,USD,0,1
2272,JOR_Other Manufacturing,USD,0,1
2273,JOR_Recycling,USD,0,1
2274,"JOR_Electricity, Gas and Water",USD,0,1
2275,JOR_Construction,USD,0,1
2276,JOR_Maintenance and Repair,USD,0,1
2277,JOR_Wholesale Trade,USD,0,1
2278,JOR_Retail Trade,USD,0,1
2279,JOR_Hotels and Restraurants,USD,0,1
2280,JOR_Transport,USD,0,1
2281,JOR_Post and Telecommunications,USD,0,1
2282,JOR_Finacial Intermediation and Business Activities,USD,0,1
2283,JOR_Public Administration,USD,0,1
2284,"JOR_Education, Health and Other Services",USD,0,1
2285,JOR_Private Households,USD,0,1
2286,JOR_Others,USD,0,1
2287,JOR_Re-export & Re-import,USD,0,1
2288,KAZ_Agriculture,USD,0,1
2289,KAZ_Fishing,USD,0,1
2290,KAZ_Mining and Quarrying,USD,0,1
2291,KAZ_Food & Beverages,USD,0,1
2292,KAZ_Textiles and Wearing Apparel,USD,0,1
2293,KAZ_Wood and Paper,USD,0,1
2294,"KAZ_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2295,KAZ_Metal Products,USD,0,1
2296,KAZ_Electrical and Machinery,USD,0,1
2297,KAZ_Transport Equipment,USD,0,1
2298,KAZ_Other Manufacturing,USD,0,1
2299,KAZ_Recycling,USD,0,1
2300,"KAZ_Electricity, Gas and Water",USD,0,1
2301,KAZ_Construction,USD,0,1
2302,KAZ_Maintenance and Repair,USD,0,1
2303,KAZ_Wholesale Trade,USD,0,1
2304,KAZ_Retail Trade,USD,0,1
2305,KAZ_Hotels and Restraurants,USD,0,1
2306,KAZ_Transport,USD,0,1
2307,KAZ_Post and Telecommunications,USD,0,1
2308,KAZ_Finacial Intermediation and Business Activities,USD,0,1
2309,KAZ_Public Administration,USD,0,1
2310,"KAZ_Education, Health and Other Services",USD,0,1
2311,KAZ_Private Households,USD,0,1
2312,KAZ_Others,USD,0,1
2313,KAZ_Re-export & Re-import,USD,0,1
2314,KEN_Agriculture,USD,0,1
2315,KEN_Fishing,USD,0,1
2316,KEN_Mining and Quarrying,USD,0,1
2317,KEN_Food & Beverages,USD,0,1
2318,KEN_Textiles and Wearing Apparel,USD,0,1
2319,KEN_Wood and Paper,USD,0,1
2320,"KEN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2321,KEN_Metal Products,USD,0,1
2322,KEN_Electrical and Machinery,USD,0,1
2323,KEN_Transport Equipment,USD,0,1
2324,KEN_Other Manufacturing,USD,0,1
2325,KEN_Recycling,USD,0,1
2326,"KEN_Electricity, Gas and Water",USD,0,1
2327,KEN_Construction,USD,0,1
2328,KEN_Maintenance and Repair,USD,0,1
2329,KEN_Wholesale Trade,USD,0,1
2330,KEN_Retail Trade,USD,0,1
2331,KEN_Hotels and Restraurants,USD,0,1
2332,KEN_Transport,USD,0,1
2333,KEN_Post and Telecommunications,USD,0,1
2334,KEN_Finacial Intermediation and Business Activities,USD,0,1
2335,KEN_Public Administration,USD,0,1
2336,"KEN_Education, Health and Other Services",USD,0,1
2337,KEN_Private Households,USD,0,1
2338,KEN_Others,USD,0,1
2339,KEN_Re-export & Re-import,USD,0,1
2340,KWT_Agriculture,USD,0,1
2341,KWT_Fishing,USD,0,1
2342,KWT_Mining and Quarrying,USD,0,1
2343,KWT_Food & Beverages,USD,0,1
2344,KWT_Textiles and Wearing Apparel,USD,0,1
2345,KWT_Wood and Paper,USD,0,1
2346,"KWT_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2347,KWT_Metal Products,USD,0,1
2348,KWT_Electrical and Machinery,USD,0,1
2349,KWT_Transport Equipment,USD,0,1
2350,KWT_Other Manufacturing,USD,0,1
2351,KWT_Recycling,USD,0,1
2352,"KWT_Electricity, Gas and Water",USD,0,1
2353,KWT_Construction,USD,0,1
2354,KWT_Maintenance and Repair,USD,0,1
2355,KWT_Wholesale Trade,USD,0,1
2356,KWT_Retail Trade,USD,0,1
2357,KWT_Hotels and Restraurants,USD,0,1
2358,KWT_Transport,USD,0,1
2359,KWT_Post and Telecommunications,USD,0,1
2360,KWT_Finacial Intermediation and Business Activities,USD,0,1
2361,KWT_Public Administration,USD,0,1
2362,"KWT_Education, Health and Other Services",USD,0,1
2363,KWT_Private Households,USD,0,1
2364,KWT_Others,USD,0,1
2365,KWT_Re-export & Re-import,USD,0,1
2366,KGZ_Agriculture,USD,0,1
2367,KGZ_Fishing,USD,0,1
2368,KGZ_Mining and Quarrying,USD,0,1
2369,KGZ_Food & Beverages,USD,0,1
2370,KGZ_Textiles and Wearing Apparel,USD,0,1
2371,KGZ_Wood and Paper,USD,0,1
2372,"KGZ_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
2373,KGZ_Metal Products,USD,0,1
2374,KGZ_Electrical and Machinery,USD,0,1
2375,KGZ_Transport Equipment,USD,0,1
2376,KGZ_Other Manufacturing,USD,0,1
2377,KGZ_Recycling,USD,0,1
2378,"KGZ_Electricity, Gas and Water",USD,0,1
2379,KGZ_Construction,USD,0,1
2380,KGZ_Maintenance and Repair,USD,0,1
2381,KGZ_Wholesale Trade,USD,0,1
2382,KGZ_Retail Trade,USD,0,1
