,sector,export_value,output,final_demand,exporting_firms_share,usd_per_ton,supply_data_currency,cutoff,sector_code,type
669,CHN_PFB,41.85739388306899,39314.093073816824,418.9891139824342,0.0010646918346679604,1000,USD,0,PFB,agriculture
670,Europe_PFB,770.5999588749062,2854.2745172765685,1160.3459516063742,0.2699810246738919,1000,USD,0,PFB,agriculture
671,GEO_PFB,0.01422451685381068,0.31577537080683776,0.2607674836655705,0.04504631509881728,1000,USD,0,PFB,agriculture
672,KAZ_PFB,53.95341094115447,201.76459625617184,171.32887150686074,0.26740772138562974,1000,USD,0,PFB,agriculture
673,KGZ_PFB,41.68165937225077,55.59539405646186,34.11502997084688,0.7497322409464261,1000,USD,0,PFB,agriculture
674,North America_PFB,6922.174346857456,17828.257293786137,8065.3967906847,0.3882698254119381,1000,USD,0,PFB,agriculture
675,Oceania_PFB,1596.7608926312107,5707.628746358308,400.73650230569586,0.279759066959288,1000,USD,0,PFB,agriculture
676,South America_PFB,1200.890589107827,6490.282066576065,699.0494715746208,0.18502902906057433,1000,USD,0,PFB,agriculture
677,TJK_PFB,223.2821903511911,501.23876893067813,349.83411464376576,0.44546073486600407,1000,USD,0,PFB,agriculture
678,TKM_PFB,231.6071628644605,235.93927642403457,78.33290840899203,0.9816388622308551,1000,USD,0,PFB,agriculture
679,TUR_PFB,160.81161540491308,3539.647765119152,1933.1707882354085,0.04543153050131241,1000,USD,0,PFB,agriculture
680,UZB_PFB,511.3565841766756,4282.083272191847,2665.978365299613,0.11941771135032837,1000,USD,0,PFB,agriculture
681,ARM_PPP,7.173279987862626,82.75505517844641,10.086403254060231,0.0866808676810708,1000,USD,0,PPP,manufacturing
682,AZE_PPP,3.3963314101037496,73.69026965349529,39.19888518321971,0.046089279169066716,1000,USD,0,PPP,manufacturing
683,Africa_PPP,1607.2174302478804,25810.120063994484,4811.718704460535,0.06227082347013076,1000,USD,0,PPP,manufacturing
684,America_PPP,51.99981073905069,1820.4682868403893,224.1364593378065,0.028563975057924094,1000,USD,0,PPP,manufacturing
685,Asia_PPP,13645.524669916787,294112.6078746847,19348.792677459132,0.046395578783657125,1000,USD,0,PPP,manufacturing
686,CHN_PPP,21349.24195939686,431611.6146334537,40248.301001551685,0.04946401170767313,1000,USD,0,PPP,manufacturing
687,Europe_PPP,28041.224571276303,425096.93135693105,43186.7215388106,0.06596430720345896,1000,USD,0,PPP,manufacturing
688,GEO_PPP,36.229571736900915,142.4977381584303,11.112922430548412,0.2542466442282792,1000,USD,0,PPP,manufacturing
689,KAZ_PPP,27.28473206389846,405.99930110172255,43.98119357948026,0.06720388924281007,1000,USD,0,PPP,manufacturing
690,KGZ_PPP,7.653566998232313,41.43857461957336,5.142711074554637,0.18469667618869254,1000,USD,0,PPP,manufacturing
691,North America_PPP,24134.77556632293,329946.649781743,31418.136806152197,0.07314750909666119,1000,USD,0,PPP,manufacturing
692,Oceania_PPP,1548.0517828123798,13307.855670868645,2040.7460044098107,0.11632616261394528,1000,USD,0,PPP,manufacturing
693,South America_PPP,12054.556423581194,80841.86272491787,9245.604199854855,0.14911279895416885,1000,USD,0,PPP,manufacturing
694,TJK_PPP,1.9494683482634545,6.822636023808295,0.8477457840669983,0.2857353582194012,1000,USD,0,PPP,manufacturing
695,TKM_PPP,2.773806089140685,90.96806742210427,2.5091154588768565,0.030492085494900595,1000,USD,0,PPP,manufacturing
696,TUR_PPP,2397.766409378127,14567.587727714656,1282.720082656752,0.16459598213480506,1000,USD,0,PPP,manufacturing
697,UZB_PPP,35.59307071973056,317.1284584314235,51.07369766224318,0.11223549881262794,1000,USD,0,PPP,manufacturing
698,ARM_P_C,0.010851417128912591,1.6786017755432445,0.02862519831426791,0.006464557161212793,1000,USD,0,P,manufacturing
699,AZE_P_C,372.4899991806045,2817.2627932141627,625.6870478785067,0.13221698738144255,1000,USD,0,P,manufacturing
700,Africa_P_C,9336.568106111734,66143.6107981311,16830.18309104686,0.14115600877319415,1000,USD,0,P,manufacturing
701,America_P_C,1003.8579058781357,3490.7068016388366,271.56666533645455,0.28758012715557746,1000,USD,0,P,manufacturing
702,Asia_P_C,81532.07211290821,772993.2992236696,131546.50076147573,0.10547578121930976,1000,USD,0,P,manufacturing
703,CHN_P_C,25977.02986383043,437809.5973794122,52649.45859900332,0.059334080429758955,1000,USD,0,P,manufacturing
704,Europe_P_C,59576.10526731837,519089.167936465,75113.81607568875,0.1147704651671913,1000,USD,0,P,manufacturing
705,GEO_P_C,14.852848898096854,83.84658497113442,7.357767597590233,0.1771431585819529,1000,USD,0,P,manufacturing
706,KAZ_P_C,1281.964869863347,8582.317967475325,2202.295588766509,0.14937280053263569,1000,USD,0,P,manufacturing
707,KGZ_P_C,10.348859516940127,183.16533169320218,9.055761596814943,0.05650009978020423,1000,USD,0,P,manufacturing
708,North America_P_C,66213.54842398725,467811.26758252055,87497.16023331649,0.14153902013979894,1000,USD,0,P,manufacturing
709,Oceania_P_C,1430.1346147660213,19647.58307525329,3534.3775529272298,0.07278934051523711,1000,USD,0,P,manufacturing
710,South America_P_C,9941.731085447916,121987.28316192472,23328.118753512314,0.08149809412716702,1000,USD,0,P,manufacturing
711,TJK_P_C,0.14305900899242682,9.98250082447055,0.6775269721891511,0.014330978930824616,1000,USD,0,P,manufacturing
712,TKM_P_C,1771.4510484933567,5083.735110218619,1012.3260484334162,0.3484546322904652,1000,USD,0,P,manufacturing
713,TUR_P_C,1892.017784228708,20989.127413474205,1178.670745609987,0.09014275567330665,1000,USD,0,P,manufacturing
714,UZB_P_C,39.73042374179718,1874.4806356314318,432.7153241491319,0.021195430342983358,1000,USD,0,P,manufacturing
715,ARM_RMK,0.008091292732540145,204.1563536434664,1.4800024040127215,3.963282351070287e-05,1000,USD,0,RMK,agriculture
716,AZE_RMK,0.044414551709066906,452.9611381089629,18.449215058662734,9.805377983305641e-05,1000,USD,0,RMK,agriculture
717,Africa_RMK,22.3640700458045,18290.07956841226,9824.791960660708,0.001222743179555555,1000,USD,0,RMK,agriculture
718,America_RMK,0.21630618519606915,1067.991215378596,63.584001900769884,0.00020253554718555432,1000,USD,0,RMK,agriculture
719,Asia_RMK,18.12657582045711,143881.16013269307,60075.91534247572,0.00012598296958225833,1000,USD,0,RMK,agriculture
720,CHN_RMK,2.110690598450245,16758.623531246045,8173.915614896642,0.00012594653698825049,1000,USD,0,RMK,agriculture
721,Europe_RMK,9.488320175077874,95417.90702858243,19285.91927702385,9.943961747385266e-05,1000,USD,0,RMK,agriculture
722,GEO_RMK,0.8819261323846667,242.93239869429758,79.25620609246931,0.0036303355876976667,1000,USD,0,RMK,agriculture
723,KAZ_RMK,0.24120464615802684,1559.4007545491784,602.6657658465664,0.0001546777795601099,1000,USD,0,RMK,agriculture
724,KGZ_RMK,0.019321187034602578,211.12093539157314,0.4704619297017556,9.151715342093818e-05,1000,USD,0,RMK,agriculture
725,North America_RMK,1.6313553962168956,51641.131781589356,2783.7843798415734,3.159023321015772e-05,1000,USD,0,RMK,agriculture
726,Oceania_RMK,0.2452963863914297,11505.98821328201,455.4079814525084,2.1319019439657543e-05,1000,USD,0,RMK,agriculture
727,South America_RMK,0.7677450183196933,21174.827954257373,3672.0660677693486,3.625743831204692e-05,1000,USD,0,RMK,agriculture
728,TJK_RMK,0.0067174817292621584,250.38461125600446,1.3393682540449818,2.6828652510093376e-05,1000,USD,0,RMK,agriculture
