"output","share_exporting_firms","final_demand","type","cutoff","usd_per_ton","sector","supply_data"
285307.499241092,0.00205385004288545,29274.045853179,"manufacturing",0,1000,"RoW_eu_Nmm","USD"
1471081.85980004,0.00390885412947882,851894.191718143,"service",0,1000,"RoW_eu_Oth","USD"
666863.420429461,0.0045787664402246,220410.300870885,"transport",0,1000,"RoW_eu_Pos","USD"
52692.7204443537,2.56214651244126e-05,52161.7086873433,"service",0,1000,"RoW_eu_Pri","USD"
1866873.83133947,0.00158297190148082,1655423.48094423,"service",0,1000,"RoW_eu_Pub","USD"
587999.143442592,0.00242294401089019,132272.046800996,"manufacturing",0,1000,"RoW_eu_Pul","USD"
2652127.61761733,0.000325428806565411,1834150.76397325,"service",0,1000,"RoW_eu_Rea","USD"
5116172.63001877,0.0058225908684792,1053876.55794777,"service",0,1000,"RoW_eu_Ren","USD"
1503385.39044023,0.00549764763921394,1128082.73385346,"trade",0,1000,"RoW_eu_Ret","USD"
369419.936819771,0.00233195840637015,34560.703523652,"manufacturing",0,1000,"RoW_eu_Rub","USD"
518792.639143571,0.00639360028480706,281773.427840284,"manufacturing",0,1000,"RoW_eu_Sal","USD"
181117.805038272,0.0319033247704374,103863.466796008,"manufacturing",0,1000,"RoW_eu_Tex","USD"
1329645.84477424,0.0297474960456181,768240.780680792,"manufacturing",0,1000,"RoW_eu_Tra","USD"
219861.749853139,0.0454686791251303,63307.5311967377,"manufacturing",0,1000,"RoW_eu_Wat","USD"
2150441.46477122,0.019847406693765,783452.141109443,"trade",0,1000,"RoW_eu_Who","USD"
201259.709934134,0.000277186380910613,21487.7312556051,"manufacturing",0,1000,"RoW_eu_Wod","USD"
59658.1292808929,0.00154627786418185,20039.7743702221,"manufacturing",0,1000,"RoW_oceania_Act","USD"
155392.712647871,0.000159730902790761,30958.0276305452,"agriculture",0,1000,"RoW_oceania_Agr","USD"
11489.3250381842,0.0169365984543324,6649.50707577165,"manufacturing",0,1000,"RoW_oceania_Air","USD"
80266.9244732682,0.000419787596302935,8104.1536922786,"manufacturing",0,1000,"RoW_oceania_Bas","USD"
24168.8715002916,0.0021660048178855,10401.0573759838,"manufacturing",0,1000,"RoW_oceania_Che","USD"
12689.990590503,0.0112983219885935,3603.31378529175,"utility",0,1000,"RoW_oceania_Cok","USD"
418074.643005473,0.000206060391136894,210490.586567368,"mining",0,1000,"RoW_oceania_Con","USD"
118115.164653195,0.00980234278233962,107926.425969369,"service",0,1000,"RoW_oceania_Edu","USD"
88047.205442111,0.00138460915022761,28639.0048209825,"utility",0,1000,"RoW_oceania_Ele","USD"
16429.2829587344,0.00782852059232972,8056.58522259307,"manufacturing",0,1000,"RoW_oceania_Elo","USD"
211432.568502576,0.000419904623458479,66736.320979114,"service",0,1000,"RoW_oceania_Fni","USD"
119988.356374385,0.0252300100153792,77971.763175499,"manufacturing",0,1000,"RoW_oceania_Foo","USD"
203648.167774769,0.000353761539752593,195338.852033702,"service",0,1000,"RoW_oceania_Hea","USD"
67536.9691711025,0.0102336132435324,49191.2016916037,"service",0,1000,"RoW_oceania_Hot","USD"
65589.6133628069,0.00875269307117714,18810.7768153272,"transport",0,1000,"RoW_oceania_Inl","USD"
1135.67713039095,0.0926307085423964,455.372678673352,"manufacturing",0,1000,"RoW_oceania_Lea","USD"
15895.545226191,0.0706630241490468,7552.38709099549,"manufacturing",0,1000,"RoW_oceania_Mac","USD"
7473.57368078259,0.00566089133293681,4252.34145174356,"manufacturing",0,1000,"RoW_oceania_Man","USD"
336131.773035432,0.000119667301597298,12112.4419084798,"mining",0,1000,"RoW_oceania_Min","USD"
18016.0922324874,8.02913631016257e-05,950.888214036106,"manufacturing",0,1000,"RoW_oceania_Nmm","USD"
84105.9286533089,0.0013103537989994,45809.8351631169,"service",0,1000,"RoW_oceania_Oth","USD"
80664.8523367233,0.000659533163647954,21966.0401484029,"transport",0,1000,"RoW_oceania_Pos","USD"
8926.75330861455,8.16154529239635e-05,8083.34207142041,"service",0,1000,"RoW_oceania_Pri","USD"
162701.901203917,0.000191904912620026,141019.79211718,"service",0,1000,"RoW_oceania_Pub","USD"
22047.4548265521,0.000611883732449816,4874.51579683325,"manufacturing",0,1000,"RoW_oceania_Pul","USD"
282365.208569364,0.000607519035338737,207736.416395834,"service",0,1000,"RoW_oceania_Rea","USD"
355303.284356718,0.000579346036295265,46900.3572263258,"service",0,1000,"RoW_oceania_Ren","USD"
138471.423095231,0.0013860374562579,97371.6817628131,"trade",0,1000,"RoW_oceania_Ret","USD"
12445.406939204,0.000789680995279555,2239.46775462271,"manufacturing",0,1000,"RoW_oceania_Rub","USD"
18684.0404250634,0.0012446885801123,9835.90211222302,"manufacturing",0,1000,"RoW_oceania_Sal","USD"
4528.9039558183,0.00709000844175599,2035.11918282097,"manufacturing",0,1000,"RoW_oceania_Tex","USD"
22645.6265794589,0.00369259200116552,12521.8881825785,"manufacturing",0,1000,"RoW_oceania_Tra","USD"
7405.95183628842,0.00239345487086773,2369.01769185437,"manufacturing",0,1000,"RoW_oceania_Wat","USD"
131616.852532893,0.00176315780070167,54468.1107954566,"trade",0,1000,"RoW_oceania_Who","USD"
14541.2272560831,2.10186063739453e-05,667.888377923594,"manufacturing",0,1000,"RoW_oceania_Wod","USD"
37387.8407648361,0.00357142462657639,3936.72168374395,"manufacturing",0,1000,"TUR_Act","USD"
82111.8070964144,0.0202327233751951,34689.0366494791,"agriculture",0,1000,"TUR_Agr","USD"
22184.1357143032,0.0094403750537989,9599.25198622022,"manufacturing",0,1000,"TUR_Air","USD"
73593.0394544878,0.0186148312219276,8253.94973497628,"manufacturing",0,1000,"TUR_Bas","USD"
44017.7861147812,0.0163651291334862,16474.5175606623,"manufacturing",0,1000,"TUR_Che","USD"
36353.3380037618,0.0655924400785544,7827.9966306577,"utility",0,1000,"TUR_Cok","USD"
107484.166762348,0.000972914559527683,102332.274997376,"mining",0,1000,"TUR_Con","USD"
30145.5421760875,0.000232154618677054,27773.6131074253,"service",0,1000,"TUR_Edu","USD"
123585.238404514,0.00458466862401081,12963.6478650817,"utility",0,1000,"TUR_Ele","USD"
30589.9993958278,0.0760846520387679,13026.2865152052,"manufacturing",0,1000,"TUR_Elo","USD"
44587.7051924059,0.0033182879018469,6737.62629839133,"service",0,1000,"TUR_Fni","USD"
91562.5666064888,0.0316939666777302,61933.8898681111,"manufacturing",0,1000,"TUR_Foo","USD"
33272.4066308183,0.000196107338543015,29241.5296922954,"service",0,1000,"TUR_Hea","USD"
50256.3763054292,0.000104994768667391,37673.320486496,"service",0,1000,"TUR_Hot","USD"
123585.350446815,0.00524848925394816,50879.0517125742,"transport",0,1000,"TUR_Inl","USD"
4370.55598538362,0.0553614127730684,2303.20616153459,"manufacturing",0,1000,"TUR_Lea","USD"
42835.6665883497,0.116054325413949,25922.3921128049,"manufacturing",0,1000,"TUR_Mac","USD"
18776.0363053107,0.259291590030794,8628.94023730127,"manufacturing",0,1000,"TUR_Man","USD"
19719.8796490023,4.21098301101106e-06,234.453226534844,"mining",0,1000,"TUR_Min","USD"
31505.6106144392,0.00291923054519481,3527.53085553578,"manufacturing",0,1000,"TUR_Nmm","USD"
41432.0647160928,0.000223531196273614,22688.117505335,"service",0,1000,"TUR_Oth","USD"
11021.3446826064,0.000428148841088857,3716.75880892679,"transport",0,1000,"TUR_Pos","USD"
109.944518157939,8.73667292396337e-06,109.593434320549,"service",0,1000,"TUR_Pri","USD"
51296.0453051252,0.000327778395767084,50097.3844600877,"service",0,1000,"TUR_Pub","USD"
22960.3182926779,0.00189548317508174,5294.24030560768,"manufacturing",0,1000,"TUR_Pul","USD"
34857.6626345826,2.82048945030867e-07,23307.4943506221,"service",0,1000,"TUR_Rea","USD"
64951.8787097071,0.00112756883405509,12937.5943049148,"service",0,1000,"TUR_Ren","USD"
79779.6382921858,0.00786039274160863,38362.097031295,"trade",0,1000,"TUR_Ret","USD"
24051.738129115,0.0225867908272996,4254.48468231365,"manufacturing",0,1000,"TUR_Rub","USD"
12980.3588100354,0.00548764964476994,3351.72668436002,"manufacturing",0,1000,"TUR_Sal","USD"
91813.0246982752,0.0133027762172811,45154.8891244601,"manufacturing",0,1000,"TUR_Tex","USD"
52337.7060401633,0.0480420297316885,36225.4277115695,"manufacturing",0,1000,"TUR_Tra","USD"
14379.8952245622,0.0086580271126845,2938.65670466344,"manufacturing",0,1000,"TUR_Wat","USD"
83475.1733630097,0.00409118279908345,28869.8163345501,"trade",0,1000,"TUR_Who","USD"
7299.27290499694,0.000941601620912189,463.721529980358,"manufacturing",0,1000,"TUR_Wod","USD"
